year,census_subdivision_code,municipality_name_raw,municipality_type,population,quality_status,source_file,source_sheet
2021,4808024,Eckville,T,1048,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4808024,Eckville,T,1079,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4808024,Eckville,T,1107,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4808024,Eckville,T,1115,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4808024,Eckville,T,1088,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4808025,Half Moon Bay,SV,42,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4808025,Half Moon Bay,SV,37,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4808025,Half Moon Bay,SV,41,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4808025,Half Moon Bay,SV,45,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4808025,Half Moon Bay,SV,38,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4808025,Half Moon Bay,SV,66,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4808025,Half Moon Bay,SV,61,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4808025,Half Moon Bay,SV,58,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4808025,Half Moon Bay,SV,66,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4808025,Half Moon Bay,SV,68,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4808026,Bentley,T,1108,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4808026,Bentley,T,1016,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4808026,Bentley,T,1014,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4808026,Bentley,T,1018,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4808026,Bentley,T,1010,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4808026,Bentley,T,1074,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4808026,Bentley,T,1101,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4808026,Bentley,T,1101,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4808026,Bentley,T,1118,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4808026,Bentley,T,1153,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4808027,Sunbreaker Cove,SV,82,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4808027,Sunbreaker Cove,SV,82,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4808027,Sunbreaker Cove,SV,81,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4808027,Sunbreaker Cove,SV,86,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4808027,Sunbreaker Cove,SV,85,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4808027,Sunbreaker Cove,SV,132,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4808027,Sunbreaker Cove,SV,131,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4808027,Sunbreaker Cove,SV,136,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4808027,Sunbreaker Cove,SV,136,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4808027,Sunbreaker Cove,SV,137,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4808028,Gull Lake,SV,179,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4808028,Gull Lake,SV,160,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4808028,Gull Lake,SV,170,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4808028,Gull Lake,SV,177,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4808028,Gull Lake,SV,174,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4808028,Gull Lake,SV,230,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4808028,Gull Lake,SV,239,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4808028,Gull Lake,SV,249,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4808028,Gull Lake,SV,259,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4808028,Gull Lake,SV,274,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4808029,Blackfalds,T,9929,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4808029,Blackfalds,T,10274,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4808029,Blackfalds,T,10680,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4808029,Blackfalds,T,10956,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4808029,Blackfalds,T,11179,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4808029,Blackfalds,T,11084,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4808029,Blackfalds,T,11363,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4808029,Blackfalds,T,11672,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4808029,Blackfalds,T,12002,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4808029,Blackfalds,T,12258,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4808031,Lacombe,CY,13366,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4808031,Lacombe,CY,13399,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4808031,Lacombe,CY,13566,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4808031,Lacombe,CY,13683,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4808031,Lacombe,CY,13854,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4808031,Lacombe,CY,13827,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4808031,Lacombe,CY,14127,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4808031,Lacombe,CY,14299,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4808031,Lacombe,CY,14586,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4808031,Lacombe,CY,14733,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4808032,Clive,VL,735,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4808032,Clive,VL,684,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4808032,Clive,VL,711,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4808032,Clive,VL,712,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4808032,Clive,VL,713,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4808032,Clive,VL,811,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4808032,Clive,VL,836,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4808032,Clive,VL,862,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4808032,Clive,VL,889,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4808032,Clive,VL,907,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4808034,Alix,VL,751,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4808034,Alix,VL,697,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4808034,Alix,VL,697,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4808034,Alix,VL,729,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4808034,Alix,VL,738,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4808034,Alix,VL,796,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4808034,Alix,VL,817,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4808034,Alix,VL,822,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4808034,Alix,VL,860,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4808034,Alix,VL,877,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4808038,Ponoka County,MD,10053,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4808038,Ponoka County,MD,10202,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4808038,Ponoka County,MD,10224,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4808038,Ponoka County,MD,10273,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4808038,Ponoka County,MD,10240,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4808038,Ponoka County,MD,10314,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4808038,Ponoka County,MD,10376,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4808038,Ponoka County,MD,10357,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4808038,Ponoka County,MD,10469,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4808038,Ponoka County,MD,10670,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4808039,Ponoka,T,7404,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4808039,Ponoka,T,7409,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4808039,Ponoka,T,7362,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4808039,Ponoka,T,7393,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4808039,Ponoka,T,7377,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4808039,Ponoka,T,7559,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4808039,Ponoka,T,7723,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4808039,Ponoka,T,7957,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4808039,Ponoka,T,8011,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4808039,Ponoka,T,8212,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4808042,Parkland Beach,SV,155,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4808042,Parkland Beach,SV,137,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4808042,Parkland Beach,SV,135,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4808042,Parkland Beach,SV,128,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4808042,Parkland Beach,SV,132,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4808042,Parkland Beach,SV,170,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4808042,Parkland Beach,SV,168,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4808042,Parkland Beach,SV,172,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4808042,Parkland Beach,SV,175,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4808042,Parkland Beach,SV,175,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4808044,Rimbey,T,2622,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4808044,Rimbey,T,2570,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4808044,Rimbey,T,2509,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4808044,Rimbey,T,2540,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4808044,Rimbey,T,2576,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4808044,Rimbey,T,2534,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4808044,Rimbey,T,2517,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4808044,Rimbey,T,2563,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4808044,Rimbey,T,2574,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4808044,Rimbey,T,2502,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4808811,Samson 137,IRI,3473,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4808811,Samson 137,IRI,3423,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4808811,Samson 137,IRI,3439,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4808811,Samson 137,IRI,3450,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4808811,Samson 137,IRI,3477,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
